SPEED	TORQUE
1455.057228	325.0722027
1464.112903	324.6622238
1473.254466	324.2613419
1482.482468	323.9582292
1491.797462	323.8415579
1501.2	324
1510.679037	324.5037077
1520.177134	325.3487528
1529.625257	326.5126868
1538.95437	327.9730615
1548.095436	329.7074284
1556.97942	331.6933394
1565.537287	333.9083461
1573.7	336.33
1581.421587	338.938082
1588.748326	341.7212888
1595.749556	344.6705463
1602.494619	347.7767804
1609.052854	351.030917
1615.493602	354.4238818
1621.886204	357.9466009
1628.3	361.59
1634.788521	365.3368746
1641.342063	369.1374984
1647.935112	372.9340147
1654.542156	376.6685669
1661.13768	380.2832982
1667.69617	383.720352
1674.192115	386.9218714
1680.6	389.83
1686.888391	392.4206697
1693.002172	394.8049676
1698.880307	397.1277698
1704.461759	399.533952
1709.68549	402.1683902
1714.490466	405.1759604
1718.815648	408.7015383
1722.6	412.89
1725.813774	417.8331029
1728.552372	423.4101311
1730.942487	429.4472499
1733.110809	435.7706251
1735.184031	442.2064222
1737.288842	448.5808066
1739.551935	454.7199441
1742.1	460.45
1745.006904	465.6435592
1748.135213	470.3588831
1751.294666	474.7006523
1754.295003	478.7735475
1756.945965	482.6822492
1759.057292	486.5314381
1760.438724	490.4257949
1760.9	494.47
1760.305484	498.7464688
1758.738026	503.2485553
1756.335099	507.9473478
1753.234177	512.8139349
1749.572733	517.8194052
1745.48824	522.9348471
1741.118171	528.1313492
1736.6	533.38
1732.059442	538.6543545
1727.575185	543.9378333
1723.214157	549.2163237
1719.043289	554.4757129
1715.12951	559.7018879
1711.539749	564.880736
1708.340936	569.9981443
1705.6	575.04
1703.372763	579.9818359
1701.67061	584.7577677
1700.493818	589.2915565
1699.842667	593.5069636
1699.717431	597.3277502
1700.11839	600.6776777
1701.045821	603.4805072
1702.5	605.66
1704.465718	607.1477158
1706.865814	607.9064085
1709.607639	607.90663
1712.598545	607.1189328
1715.745882	605.513869
1718.957003	603.0619907
1722.139259	599.7338504
1725.2	595.5
1728.043076	590.3315194
1730.558322	584.2015985
1732.63207	577.0839547
1734.150654	568.9523052
1735.000407	559.7803677
1735.06766	549.5418593
1734.238747	538.2104976
1732.4	525.76
1729.485612	512.1825345
1725.621212	497.5440725
1720.980291	481.9290357
1715.736338	465.4218463
1710.062842	448.106926
1704.133295	430.0686969
1698.121184	411.3915809
1692.2	392.16
1686.529712	372.5204518
1681.216205	352.8677366
1676.351844	333.6587305
1672.028994	315.3503097
1668.34002	298.3993502
1665.377287	283.262728
1663.233158	270.3973193
1662	260.26
1661.747689	253.1597014
1662.456156	248.813575
1664.08284	246.7908272
1666.585185	246.6606648
1669.920631	247.9922943
1674.046622	250.3549223
1678.920597	253.3177553
1684.5	256.45
1690.728944	259.4076762
1697.498235	262.1940574
1704.68535	264.89923
1712.167766	267.6132809
1719.822962	270.4262967
1727.528414	273.428364
1735.161601	276.7095696
1742.6	280.36
1749.747471	284.4255116
1756.613404	288.7750394
1763.233573	293.2332878
1769.64375	297.6249615
1775.879708	301.774765
1781.977221	305.5074028
1787.97206	308.6475797
1793.9	311.02
1799.796211	312.5053554
1805.693461	313.2082852
1811.623914	313.2894157
1817.619734	312.9093732
1823.713088	312.2287841
1829.936141	311.4082746
1836.321056	310.6084712
1842.9	309.99
1849.688777	309.6733208
1856.637752	309.6182262
1863.680929	309.7443425
1870.752313	309.9712958
1877.785907	310.218712
1884.715717	310.4062174
1891.475747	310.453438
1898	310.28
1904.227195	309.8282366
1910.114905	309.1313099
1915.625416	308.2450892
1920.721014	307.2254438
1925.363985	306.1282429
1929.516616	305.0093557
1933.141192	303.9246517
1936.2	302.93
1938.675488	302.0614867
1940.630751	301.2760653
1942.149046	300.5109061
1943.313631	299.7031791
1944.207761	298.7900548
1944.914695	297.7087034
1945.517689	296.396295
1946.1	294.79
1946.735696	292.845875
1947.46209	290.5955225
1948.307304	288.0894311
1949.299463	285.3780897
1950.466688	282.5119871
1951.837104	279.5416121
1953.438834	276.5174535
1955.3	273.49
1957.437781	270.4984116
1959.825576	267.5365323
1962.425837	264.5868774
1965.201018	261.631962
1968.113571	258.6543014
1971.125951	255.6364108
1974.200609	252.5608052
1977.3	249.41
1980.399311	246.1846388
1983.524668	242.9578796
1986.714932	239.8210085
1990.008965	236.8653121
1993.445628	234.1820767
1997.06378	231.8625886
2000.902284	229.9981343
2005	228.68
2009.393101	227.9706893
2014.107002	227.8175745
2019.164433	228.1392448
2024.588121	228.8542895
2030.400793	229.8812981
2036.625179	231.1388598
2043.284005	232.545564
2050.4	234.02
2057.984537	235.4844202
2066.003573	236.8757287
2074.411711	238.1344929
2083.163552	239.2012799
2092.213699	240.0166568
2101.516754	240.521191
2111.027321	240.6554497
2120.7	240.36
2130.466407	239.6129581
2140.166205	238.5426356
2149.616068	237.314893
2158.632673	236.0955911
2167.032693	235.0505902
2174.632804	234.3457511
2181.249681	234.1469341
2186.7	234.62
2190.857452	235.8913062
2193.823795	237.9291978
2195.757805	240.662517
2196.818258	244.0201059
2197.163929	247.9308065
2196.953592	252.323461
2196.346024	257.1269115
2195.5	262.27
2194.546169	267.6224423
2193.502678	272.8174483
2192.359546	277.4291015
2191.106795	281.0314855
2189.734444	283.1986838
2188.232514	283.50478
2186.591026	281.5238575
2184.8	276.83
2182.813341	269.1063075
2180.440495	258.4719466
2177.454792	245.1551005
2173.629563	229.3839522
2168.738139	211.3866848
2162.55385	191.3914816
2154.850027	169.6265256
2145.4	146.32
2134.09578	121.7727495
2121.304094	96.57626516
2107.510349	71.39469973
2093.199954	46.89220586
2078.858314	23.73293627
2064.970836	2.581043634
2052.02293	-15.89931935
2040.5	-31.044
2030.790454	-42.40796757
2022.894692	-50.42267917
2016.716115	-55.73871383
2012.158123	-59.00665062
2009.124115	-60.87706858
2007.517492	-62.00054676
2007.241654	-63.02766422
2008.2	-64.609
2010.274436	-67.23474638
2013.260887	-70.7535485
2016.933784	-74.85366471
2021.067555	-79.2233534
2025.436633	-83.5508729
2029.815446	-87.5244816
2033.978425	-90.83243784
2037.7	-93.163
2040.805551	-94.29291215
2043.324258	-94.35286122
2045.33625	-93.56201989
2046.921656	-92.1395608
2048.160604	-90.30465661
2049.133225	-88.27647997
2049.919647	-86.27420355
2050.6	-84.517
2051.236366	-83.17674566
2051.818641	-82.2361316
2052.318677	-81.6305526
2052.708322	-81.29540341
2052.959426	-81.16607879
2053.043841	-81.17797351
2052.933416	-81.26648232
2052.6	-81.367
2052.023009	-81.42100366
2051.212114	-81.39429986
2050.184552	-81.25877752
2048.957558	-80.98632556
2047.54837	-80.54883291
2045.974223	-79.91818849
2044.252355	-79.06628121
2042.4	-77.965
2040.447185	-76.61053464
2038.475091	-75.09627835
2036.577688	-73.53992522
2034.848946	-72.05916934
2033.382836	-70.77170479
2032.273328	-69.79522566
2031.614393	-69.24742603
2031.5	-69.246
2031.995478	-69.86039295
2033.051586	-70.9670555
2034.59044	-72.39418957
2036.534158	-73.96999709
2038.804856	-75.52267996
2041.324651	-76.88044013
2044.01566	-77.8714795
2046.8	-78.324
2049.605473	-78.140542
2052.382629	-77.52099965
2055.0877	-76.73960556
2057.676922	-76.07059232
2060.106529	-75.78819255
2062.332754	-76.16663883
2064.311833	-77.48016378
2066	-80.003
2067.385753	-83.82502695
2068.586649	-88.29871152
2069.752509	-92.5921675
2071.033154	-95.87350863
2072.578404	-97.31084868
2074.538082	-96.07230142
2077.062006	-91.3259806
2080.3	-82.24
2084.366553	-68.26415686
2089.234837	-49.97498238
2094.842693	-28.23069125
2101.127963	-3.889498167
2108.028487	22.19038219
2115.482107	49.15073513
2123.426664	76.13334596
2131.8	102.28
2140.520886	126.8671056
2149.431815	149.7095629
2158.356211	170.7568954
2167.117496	189.9586263
2175.539094	207.2642789
2183.444429	222.6233765
2190.656923	235.9854425
2197	247.3
2202.352833	256.5635276
2206.81759	263.9603245
2210.552191	269.7216448
2213.714554	274.078743
2216.462598	277.2628733
2218.954241	279.50529
2221.347402	281.0372475
2223.8	282.09
2226.436338	282.8690965
2229.246262	283.4772643
2232.186002	283.9915254
2235.211788	284.4889018
2238.27985	285.0464154
2241.34642	285.7410884
2244.367726	286.6499426
2247.3	287.85
2250.088923	289.409774
2252.637986	291.3637435
2254.840129	293.7378788
2256.588294	296.55815
2257.775422	299.8505275
2258.294455	303.6409814
2258.038334	307.9554822
2256.9	312.82
2254.813827	318.2328035
2251.879919	324.0813554
2248.23981	330.2254167
2244.035036	336.5247483
2239.407132	342.8391114
2234.497635	349.0282671
2229.448079	354.9519762
2224.4	360.47
2219.460651	365.4507696
2214.600152	369.7973973
2209.754343	373.4216655
2204.859063	376.2353567
2199.85015	378.1502533
2194.663443	379.0781378
2189.23478	378.9307925
2183.5	377.62
2177.416032	375.1142937
2171.02416	371.6092115
2164.386762	367.3570422
2157.566212	362.6100747
2150.624885	357.6205979
2143.625157	352.6409006
2136.629404	347.9232717
2129.7	343.72
2122.896903	340.2213718
2116.270394	337.3696628
2109.868335	335.0451459
2103.73859	333.1280943
2097.929021	331.4987808
2092.487492	330.0374786
2087.461864	328.6244607
2082.9	327.14
2078.84499	325.4804729
2075.320828	323.6066685
2072.346733	321.4954794
2069.941928	319.1237981
2068.125631	316.468517
2066.917064	313.5065286
2066.335447	310.2147255
2066.4	306.57
2067.105169	302.5739242
2068.346296	298.3267881
2069.99395	293.9535613
2071.918699	289.5792133
2073.991111	285.3287136
2076.081753	281.3270318
2078.061193	277.6991374
2079.8	274.57
2081.231991	272.0423459
2082.543987	270.129929
2083.986058	268.8242597
2085.808275	268.1168488
2088.260707	267.9992068
2091.593425	268.4628442
2096.056499	269.4992718
2101.9	271.1
2109.308858	273.2782936
2118.207441	276.1344334
2128.45498	279.7904544
2139.910701	284.3683915
2152.433835	289.9902797
2165.883611	296.7781539
2180.119256	304.854049
2195	314.34
2210.386874	325.2618234
2226.148122	337.2604623
2242.153789	349.8806413
2258.27392	362.667085
2274.378561	375.1645181
2290.337757	386.9176652
2306.021555	397.471251
2321.3	406.37
2335.966105	413.12869
2349.504757	417.142311
2361.323811	417.7759061
2370.83112	414.3945183
2377.434539	406.3631908
2380.541922	393.0469665
2379.561124	373.8108885
2373.9	348.02
2363.209837	315.4513676
2348.115661	277.5301529
2329.48593	236.0935409
2308.189102	192.9787166
2285.093636	150.0228653
2261.067992	109.063172
2236.980627	71.9368219
2213.7	40.481
2191.972085	16.03244485
2172.052911	-2.073891379
2154.076026	-15.00350314
2138.174973	-23.92188485
2124.483299	-29.99453096
2113.134548	-34.3869359
2104.262267	-38.2645941
2098	-42.793
2094.38034	-48.86140488
2093.032068	-56.25408738
2093.483014	-64.479083
2095.261005	-73.04442723
2097.893871	-81.45815555
2100.909439	-89.22830346
2103.83554	-95.86290645
2106.2	-100.87
2107.635071	-103.8938429
2108.19069	-105.1235872
2108.021215	-104.8846082
2107.281006	-103.5022812
2106.124421	-101.3019816
2104.705819	-98.60908464
2103.179559	-95.74896567
2101.7	-93.047
2100.399103	-90.76602814
2099.319235	-88.91875125
2098.480368	-87.45533569
2097.902472	-86.32594781
2097.605516	-85.48075395
2097.609472	-84.86992046
2097.93431	-84.4436137
2098.6	-84.152
2099.614027	-83.95532188
2100.933933	-83.85412653
2102.504774	-83.8590373
2104.271608	-83.98067752
2106.179491	-84.22967055
2108.17348	-84.61663975
2110.19863	-85.15220845
2112.2	-85.847
2114.124673	-86.69992065
2115.927847	-87.66300824
2117.566746	-88.67658348
2118.998596	-89.68096711
2120.180621	-90.61647985
2121.070047	-91.42344243
2121.624098	-92.04217557
2121.8	-92.413
2121.571655	-92.4939955
2120.979679	-92.314278
2120.081366	-91.92072252
2118.934008	-91.36020404
2117.594899	-90.67959755
2116.121332	-89.92577805
2114.570602	-89.14562054
2113	-88.386
2111.447495	-87.68451338
2109.873748	-87.04164537
2108.220095	-86.44860261
2106.427873	-85.89659174
2104.438416	-85.37681941
2102.193061	-84.88049225
2099.633144	-84.3988169
2096.7	-83.923
2093.33817	-83.44162678
2089.505016	-82.93279678
2085.161104	-82.37198814
2080.267001	-81.734679
2074.783272	-80.99634748
2068.670485	-80.13247172
2061.889205	-79.11852985
2054.4	-77.93
2046.188496	-76.5502842
2037.340562	-74.99448001
2027.967128	-73.28560888
2018.179124	-71.44669226
2008.08748	-69.50075162
1997.803124	-67.47080839
1987.436988	-65.37988403
1977.1	-63.251
1966.889487	-61.13051768
1956.848361	-59.15815819
1947.00593	-57.49698259
1937.391502	-56.31005194
1928.034387	-55.7604273
1918.963893	-56.01116973
1910.209328	-57.22534027
1901.8	-59.566
1893.784806	-63.04263337
1886.290995	-67.05041849
1879.465403	-70.83095685
1873.454866	-73.62584996
1868.406221	-74.67669933
1864.466304	-73.22510646
1861.781951	-68.51267284
1860.5	-59.781
1860.69453	-46.56526719
1862.148596	-29.57496473
1864.572498	-9.813160708
1867.676534	11.7170768
1871.171003	34.0126797
1800	56.07057993
1700	76.88770939
1600	95.461
1550	111.0279092
1500	123.7879962
1450	134.1813458
1400	142.6480428
1350	149.6281719
1250	155.561818
1200	160.8890658
1150	166.05
1050	171.4135134
1000	177.0637301
950	183.0135823
900	189.2760021
850	195.8639217
800	202.7902731
750	210.0679885
700	217.71
650	225.6475159
600	233.4848491
